uuid,title,position,salary minimum,salary maximum,type,employmentType,categories,updatedAt,newPostingDate,skills,scrape_date,title_clean,salary midpoint,role,posting_month,scrape_month,active_month
01a69b023899d76d44ce8b1068e20ae5,Assistant HR Manager (Learning & Development),Executive,4500,7000,Monthly,['Permanent'],Human Resources,2026-03-16T01:28:08,2026-03-16,"['Onboarding', 'Employer Branding', 'Exit Interviews', 'Learning Design', 'Talent Development', 'Process Improvement', 'Learning Needs Analysis', 'learning systems', 'Workforce Planning', 'Employee Engagement', 'Learning and Development', 'HR Policies', 'Employee Management', 'Learning Management Systems', 'Training', 'Human Resources', 'Learning Management', 'Employee Relations', 'Recruitment', 'Performance Management']",2026-04-05,Assistant Hr Manager,5750,Assistant Hr Manager,2026-03,2026-04,2026-03
01a69b023899d76d44ce8b1068e20ae5,Assistant HR Manager (Learning & Development),Executive,4500,7000,Monthly,['Permanent'],Human Resources,2026-03-16T01:28:08,2026-03-16,"['Onboarding', 'Employer Branding', 'Exit Interviews', 'Learning Design', 'Talent Development', 'Process Improvement', 'Learning Needs Analysis', 'learning systems', 'Workforce Planning', 'Employee Engagement', 'Learning and Development', 'HR Policies', 'Employee Management', 'Learning Management Systems', 'Training', 'Human Resources', 'Learning Management', 'Employee Relations', 'Recruitment', 'Performance Management']",2026-04-05,Assistant Hr Manager,5750,Assistant Hr Manager,2026-03,2026-04,2026-04
036b65aeecc35a766b3f8e13042c31e6,Senior / Engineer - Quality Engineering,Executive,4500,6800,Monthly,"['Permanent', 'Full Time']",Engineering,2026-03-18T01:05:59,2026-03-18,"['Performance Testing', 'Quality Control', 'Quality System', 'Quality Improvement', 'Semiconductor Industry', 'Auditing', 'Quality Engineering', 'Continuous Improvement Techniques', 'Production Planning and control', 'Risk Management Plan', 'Quality System Certifications']",2026-04-05,Senior / Engineer - Quality Engineering,5650,Engineer - Quality Engineering,2026-03,2026-04,2026-03
036b65aeecc35a766b3f8e13042c31e6,Senior / Engineer - Quality Engineering,Executive,4500,6800,Monthly,"['Permanent', 'Full Time']",Engineering,2026-03-18T01:05:59,2026-03-18,"['Performance Testing', 'Quality Control', 'Quality System', 'Quality Improvement', 'Semiconductor Industry', 'Auditing', 'Quality Engineering', 'Continuous Improvement Techniques', 'Production Planning and control', 'Risk Management Plan', 'Quality System Certifications']",2026-04-05,Senior / Engineer - Quality Engineering,5650,Engineer - Quality Engineering,2026-03,2026-04,2026-04
0169bdb85d51abf71645d0d05986119d,Senior Engineer / Engineer (Tender),Junior Executive,5000,6000,Monthly,"['Permanent', 'Full Time']",Building and Construction,2026-03-09T09:59:53,2026-03-09,"['Construction', 'Architectural', 'Project Quality', 'Electrical', 'MS Project', 'Reliability', 'PowerPoint', 'Structural Engineering', 'Compliance', 'Engineering Design', 'Communication Skills', 'Civil Engineering', 'Scheduling', 'Manufacturing', 'Tender Preparation', 'Electronics']",2026-04-05,Senior Engineer / Engineer,5500,Engineer,2026-03,2026-04,2026-03
0169bdb85d51abf71645d0d05986119d,Senior Engineer / Engineer (Tender),Junior Executive,5000,6000,Monthly,"['Permanent', 'Full Time']",Building and Construction,2026-03-09T09:59:53,2026-03-09,"['Construction', 'Architectural', 'Project Quality', 'Electrical', 'MS Project', 'Reliability', 'PowerPoint', 'Structural Engineering', 'Compliance', 'Engineering Design', 'Communication Skills', 'Civil Engineering', 'Scheduling', 'Manufacturing', 'Tender Preparation', 'Electronics']",2026-04-05,Senior Engineer / Engineer,5500,Engineer,2026-03,2026-04,2026-04
0173182f9f0c499d6a67fc5ae7da1f56,Physiotherapist (Locum / Perm) - Islandwide #HHW,Fresh/entry level,4000,7000,Monthly,"['Temporary', 'Contract', 'Permanent', 'Full Time']",Healthcare / Pharmaceutical,2026-03-29T05:57:26,2026-03-29,"['Work Well Independently', 'Quality Improvement', 'Interpersonal Skills', 'Treatment', 'Healthcare', 'Administration', 'Healthcare Management', 'Sports Injuries', 'Musculoskeletal', 'Good Communication Skills', 'Interventions', 'Nursing', 'Statistics', 'Wellbeing', 'Evidence', 'Team Player', 'Ethical Healthcare', 'Registered physiotherapist', 'Rehabilitation', 'Healthcare Financial Services']",2026-04-05,Physiotherapist - Islandwide,5500,Physiotherapist - Islandwide,2026-03,2026-04,2026-03
0173182f9f0c499d6a67fc5ae7da1f56,Physiotherapist (Locum / Perm) - Islandwide #HHW,Fresh/entry level,4000,7000,Monthly,"['Temporary', 'Contract', 'Permanent', 'Full Time']",Healthcare / Pharmaceutical,2026-03-29T05:57:26,2026-03-29,"['Work Well Independently', 'Quality Improvement', 'Interpersonal Skills', 'Treatment', 'Healthcare', 'Administration', 'Healthcare Management', 'Sports Injuries', 'Musculoskeletal', 'Good Communication Skills', 'Interventions', 'Nursing', 'Statistics', 'Wellbeing', 'Evidence', 'Team Player', 'Ethical Healthcare', 'Registered physiotherapist', 'Rehabilitation', 'Healthcare Financial Services']",2026-04-05,Physiotherapist - Islandwide,5500,Physiotherapist - Islandwide,2026-03,2026-04,2026-04
0181871ed50d85e83179dc136db9ec81,Junior Event Sales  [Entry Level],Fresh/entry level,3000,8000,Monthly,['Full Time'],Events / Promotions,2026-03-30T13:05:27,2026-03-16,"['Sales Presentations', 'Management Skills', 'Leadership', 'Marketing', 'Approachable', 'Team Building', 'Team Player', 'Customer Service', 'Teamwork Skills', 'Able To Work Independently', 'Brand Awareness']",2026-04-05,Junior Event Sales,5500,Junior Event Sales,2026-03,2026-04,2026-03
0181871ed50d85e83179dc136db9ec81,Junior Event Sales  [Entry Level],Fresh/entry level,3000,8000,Monthly,['Full Time'],Events / Promotions,2026-03-30T13:05:27,2026-03-16,"['Sales Presentations', 'Management Skills', 'Leadership', 'Marketing', 'Approachable', 'Team Building', 'Team Player', 'Customer Service', 'Teamwork Skills', 'Able To Work Independently', 'Brand Awareness']",2026-04-05,Junior Event Sales,5500,Junior Event Sales,2026-03,2026-04,2026-04
03659c8da0a3ea1f0ab4bc956dc04c2f,SITE SUPERVISOR,Executive,4000,7000,Monthly,['Permanent'],Building and Construction,2026-03-23T22:39:52,2026-03-24,"['Quality Control', 'Architectural', 'Drawing', 'Electrical', 'Construction Safety', 'Compliance', 'First Aid', 'Construction Drawings', 'Civil Engineering', 'Scheduling']",2026-04-05,Site Supervisor,5500,Site Supervisor,2026-03,2026-04,2026-03
03659c8da0a3ea1f0ab4bc956dc04c2f,SITE SUPERVISOR,Executive,4000,7000,Monthly,['Permanent'],Building and Construction,2026-03-23T22:39:52,2026-03-24,"['Quality Control', 'Architectural', 'Drawing', 'Electrical', 'Construction Safety', 'Compliance', 'First Aid', 'Construction Drawings', 'Civil Engineering', 'Scheduling']",2026-04-05,Site Supervisor,5500,Site Supervisor,2026-03,2026-04,2026-04
034033f70a55bc45035450754b8d78f3,Sales Engineer (Up to $6000 / 5 days / Tuas),Executive,5000,6000,Monthly,['Full Time'],Engineering,2026-03-06T07:29:46,2026-03-06,"['Sales', 'Work Well Independently', 'Interpersonal Skills', 'Problem Solving', 'Electrical', 'Selling', 'Sales Engineering', 'Customer Relationship Management (CRM)', 'Driving License', 'Engineering', 'Presentation Skills', 'Team Player', 'Electrical Engineering', 'Electronics', 'Technical Support']",2026-04-05,Sales Engineer,5500,Sales Engineer,2026-03,2026-04,2026-03
034033f70a55bc45035450754b8d78f3,Sales Engineer (Up to $6000 / 5 days / Tuas),Executive,5000,6000,Monthly,['Full Time'],Engineering,2026-03-06T07:29:46,2026-03-06,"['Sales', 'Work Well Independently', 'Interpersonal Skills', 'Problem Solving', 'Electrical', 'Selling', 'Sales Engineering', 'Customer Relationship Management (CRM)', 'Driving License', 'Engineering', 'Presentation Skills', 'Team Player', 'Electrical Engineering', 'Electronics', 'Technical Support']",2026-04-05,Sales Engineer,5500,Sales Engineer,2026-03,2026-04,2026-04
032dc6cb30dbd277a4dcc794cc902f14,Financial Analyst (Korean MNC),Executive,5000,6000,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-30T08:23:46,2026-03-30,"['Strategic Financial Planning', 'SAP IS', 'Economics', 'Accounting', 'Financial Modeling', 'Balance Sheet', 'Financial Analysis', 'Accounting Standards', 'Finance', 'Financial Data', 'Korean Language', 'Korean', 'P&L Analysis', 'Business Operations', 'financial management reports']",2026-04-05,Financial Analyst,5500,Financial Analyst,2026-03,2026-04,2026-03
032dc6cb30dbd277a4dcc794cc902f14,Financial Analyst (Korean MNC),Executive,5000,6000,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-30T08:23:46,2026-03-30,"['Strategic Financial Planning', 'SAP IS', 'Economics', 'Accounting', 'Financial Modeling', 'Balance Sheet', 'Financial Analysis', 'Accounting Standards', 'Finance', 'Financial Data', 'Korean Language', 'Korean', 'P&L Analysis', 'Business Operations', 'financial management reports']",2026-04-05,Financial Analyst,5500,Financial Analyst,2026-03,2026-04,2026-04
00a30cce5b660f70741775ca06f91b9b,Revenue Operations Associate,Executive,4500,6500,Monthly,['Full Time'],Others,2026-03-23T02:03:13,2026-03-23,"['Digital Transformation', 'Lead Generation', 'Strategic Planning', 'Operational Excellence', 'Data Management', 'Operations Management', 'Technology Solutions', 'Project Planning', 'Project Management', 'Sales Operations', 'Communication Skills', 'Data Analytics']",2026-04-05,Revenue Operations Associate,5500,Revenue Operations Associate,2026-03,2026-04,2026-03
00a30cce5b660f70741775ca06f91b9b,Revenue Operations Associate,Executive,4500,6500,Monthly,['Full Time'],Others,2026-03-23T02:03:13,2026-03-23,"['Digital Transformation', 'Lead Generation', 'Strategic Planning', 'Operational Excellence', 'Data Management', 'Operations Management', 'Technology Solutions', 'Project Planning', 'Project Management', 'Sales Operations', 'Communication Skills', 'Data Analytics']",2026-04-05,Revenue Operations Associate,5500,Revenue Operations Associate,2026-03,2026-04,2026-04
0039f50ea79cf79632d9ac062c843bfc,Accountant (Family Office),Executive,5000,6000,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-25T08:05:15,2026-03-25,"['Ledger-keeping', 'Microsoft Office', 'Microsoft Excel', 'Tax', 'Family Office', 'Journal Entries', 'Accounting', 'Attention to Detail', 'Financial Statements', 'Accounting Standards', 'Cash Flow', 'Financial Reporting']",2026-04-05,Accountant,5500,Accountant,2026-03,2026-04,2026-03
0039f50ea79cf79632d9ac062c843bfc,Accountant (Family Office),Executive,5000,6000,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-25T08:05:15,2026-03-25,"['Ledger-keeping', 'Microsoft Office', 'Microsoft Excel', 'Tax', 'Family Office', 'Journal Entries', 'Accounting', 'Attention to Detail', 'Financial Statements', 'Accounting Standards', 'Cash Flow', 'Financial Reporting']",2026-04-05,Accountant,5500,Accountant,2026-03,2026-04,2026-04
01604fc8a0cf92abf9bd47e2aff1eb77,Investment Associate (Bank and Finance),Fresh/entry level,3000,8000,Monthly,"['Permanent', 'Full Time']",Banking and Finance,2026-03-08T09:33:00,2026-03-08,"['Leadership', 'Aftersales', 'Due Diligence', 'Analytical Skills', 'Valuation', 'Investments', 'Venture Capital', 'Relationship Management', 'Investment Banking', 'Private Equity', 'Needs Analysis', 'Compliance', 'Portfolio Management', 'Financial Modelling', 'Banking', 'Business Development']",2026-04-05,Investment Associate,5500,Investment Associate,2026-03,2026-04,2026-03
01604fc8a0cf92abf9bd47e2aff1eb77,Investment Associate (Bank and Finance),Fresh/entry level,3000,8000,Monthly,"['Permanent', 'Full Time']",Banking and Finance,2026-03-08T09:33:00,2026-03-08,"['Leadership', 'Aftersales', 'Due Diligence', 'Analytical Skills', 'Valuation', 'Investments', 'Venture Capital', 'Relationship Management', 'Investment Banking', 'Private Equity', 'Needs Analysis', 'Compliance', 'Portfolio Management', 'Financial Modelling', 'Banking', 'Business Development']",2026-04-05,Investment Associate,5500,Investment Associate,2026-03,2026-04,2026-04
00d00374554b221b8bbe25cdfe928bc4,Business Consultant,Fresh/entry level,4000,7000,Monthly,['Full Time'],Banking and Finance,2026-03-06T08:11:44,2026-03-06,"['Corporate Advisory', 'Excellent Communication Skills', 'Account Management', 'Management Skills', 'Telesales', 'Interpersonal Skills', 'Working With Clients', 'Relationship Management', 'Loans', 'Sales Process', 'Grants', 'Business Consulting', 'Networking', 'Cold Calling Experience', 'Financial Analysis', 'Banking', 'Generating New leads', 'Financial consultancy', 'Corporate Services', 'Corporate Finance']",2026-04-05,Business Consultant,5500,Business Consultant,2026-03,2026-04,2026-03
00d00374554b221b8bbe25cdfe928bc4,Business Consultant,Fresh/entry level,4000,7000,Monthly,['Full Time'],Banking and Finance,2026-03-06T08:11:44,2026-03-06,"['Corporate Advisory', 'Excellent Communication Skills', 'Account Management', 'Management Skills', 'Telesales', 'Interpersonal Skills', 'Working With Clients', 'Relationship Management', 'Loans', 'Sales Process', 'Grants', 'Business Consulting', 'Networking', 'Cold Calling Experience', 'Financial Analysis', 'Banking', 'Generating New leads', 'Financial consultancy', 'Corporate Services', 'Corporate Finance']",2026-04-05,Business Consultant,5500,Business Consultant,2026-03,2026-04,2026-04
021dc5444580dac086e1732c005ffa1f,Sales - Electrical Distribution,Executive,4500,6300,Monthly,"['Permanent', 'Full Time']",Building and Construction,2026-03-18T01:46:40,2026-03-18,"['brand distribution', 'Aftersales', 'Liaise with contractors', 'distribution partners', 'Electrical Industry', 'Sales Engineering', 'Electrical Controls', 'B2B Sales', 'Team Player', 'Customer Service', 'Business Development', 'Low Voltage', 'Electrical Engineering', 'electrical components']",2026-04-05,Sales - Electrical Distribution,5400,Sales - Electrical Distribution,2026-03,2026-04,2026-03
021dc5444580dac086e1732c005ffa1f,Sales - Electrical Distribution,Executive,4500,6300,Monthly,"['Permanent', 'Full Time']",Building and Construction,2026-03-18T01:46:40,2026-03-18,"['brand distribution', 'Aftersales', 'Liaise with contractors', 'distribution partners', 'Electrical Industry', 'Sales Engineering', 'Electrical Controls', 'B2B Sales', 'Team Player', 'Customer Service', 'Business Development', 'Low Voltage', 'Electrical Engineering', 'electrical components']",2026-04-05,Sales - Electrical Distribution,5400,Sales - Electrical Distribution,2026-03,2026-04,2026-04
0049aafda3e400b3f6a2c36879c2fd19,Senior/ M&E Coordinator (Construction),Executive,3800,6900,Monthly,"['Permanent', 'Full Time']",Building and Construction,2026-03-11T07:33:06,2026-03-09,"['Autodesk Revit', 'Construction', 'BIM', 'Architectural', 'Drawing', 'Architectural Drawings', 'Electrical', 'Building Services', 'Project Planning', 'Surveying', 'MEP Coordination', 'Construction Safety', 'coordination skills', 'AutoCAD', 'Team Player', 'Scheduling', 'Electrical Engineering', 'Oral & Written Communication Skills', 'Able To Work Independently', 'Mechanical Engineering']",2026-04-05,Senior/ M&E Coordinator,5350,M&E Coordinator,2026-03,2026-04,2026-03
0049aafda3e400b3f6a2c36879c2fd19,Senior/ M&E Coordinator (Construction),Executive,3800,6900,Monthly,"['Permanent', 'Full Time']",Building and Construction,2026-03-11T07:33:06,2026-03-09,"['Autodesk Revit', 'Construction', 'BIM', 'Architectural', 'Drawing', 'Architectural Drawings', 'Electrical', 'Building Services', 'Project Planning', 'Surveying', 'MEP Coordination', 'Construction Safety', 'coordination skills', 'AutoCAD', 'Team Player', 'Scheduling', 'Electrical Engineering', 'Oral & Written Communication Skills', 'Able To Work Independently', 'Mechanical Engineering']",2026-04-05,Senior/ M&E Coordinator,5350,M&E Coordinator,2026-03,2026-04,2026-04
0332a94fbc5e83ab6cab6c3e667b53c2,Recruitment Consultant (Contracting),Executive,4000,6500,Monthly,['Permanent'],Human Resources,2026-04-01T08:18:44,2026-04-01,"['Negotiation', 'Referrals', 'Microsoft Excel', 'Advertising', 'Recruiting', 'Career Development', 'Cold Calling', 'Networking', 'Communication Skills', 'Target Oriented', 'Team Player', 'Human Resources', 'Diplomacy', 'Business Development', 'Screening', 'Pricing', 'LinkedIn', 'Sourcing']",2026-04-05,Recruitment Consultant,5250,Recruitment Consultant,2026-04,2026-04,2026-04
